Reactor Loads Summary (created on 2025-03-10 16:45:01)

================================================================================
RECENT REACTOR LOADS (after October 1, 2024)
================================================================================
LoadID | LRF Number | Job Number | PCN | Submitted Date | Submitted By | Test Type | Test Condition | Reactor | Condition Type | Sample Count
Samples for this load:
----------------------------------------
Sample Number | Sample Type
----------------------------------------
0220-1907-1476 | Honeycomb
0220-1907-1476 | Honeycomb

Load ID: 326, LRF: LR-24-00181, Condition: Hyperion
--------------------------------------------------------------------------------
Parameter | Value | Units
----------------------------------------
NH3:NOx Molar Ratio | 0.935 | ppmvd
NO | 201.9 | ppmvd

Samples for this load:
----------------------------------------
Sample Number | Sample Type
----------------------------------------
2825-0102-0174 | Honeycomb

Load ID: 325, LRF: LR-24-00181, Condition: Hyperion
--------------------------------------------------------------------------------
Parameter | Value | Units
----------------------------------------
NH3:NOx Molar Ratio | 0.935 | ppmvd
NO | 201.9 | ppmvd

Samples for this load:
----------------------------------------
Sample Number | Sample Type
----------------------------------------
2825-0102-0186 | Honeycomb

Load ID: 324, LRF: LR-24-00180, Condition: Franklin 2A
--------------------------------------------------------------------------------
Parameter | Value | Units
----------------------------------------
NH3:NOx Molar Ratio | 1.571 | ppmvd
NO | 25.6 | ppmvd

Samples for this load:
----------------------------------------
Sample Number | Sample Type
----------------------------------------
FRAN-2B-1-24-1024 | Honeycomb

Load ID: 323, LRF: LR-24-00178, Condition: Thums 4878
--------------------------------------------------------------------------------
Parameter | Value | Units
----------------------------------------
NH3:NOx Molar Ratio | 1.051 | ppmvd
NO | 37.67 | ppmvd

Samples for this load:
----------------------------------------
Sample Number | Sample Type
----------------------------------------
THUM-1-24-1024 | Honeycomb

Load ID: 322, LRF: LR-24-00179, Condition: Encogen 4157
--------------------------------------------------------------------------------
Parameter | Value | Units
----------------------------------------
NH3:NOx Molar Ratio | 0.985 | ppmvd
NO | 58.7 | ppmvd

Samples for this load:
----------------------------------------
Sample Number | Sample Type
----------------------------------------
4157-0101-7827 | Honeycomb

Load ID: 321, LRF: LR-24-00177, Condition: Ferguson (LCRA)
--------------------------------------------------------------------------------
Parameter | Value | Units
----------------------------------------
NH3:NOx Molar Ratio | 1.467 | ppmvd
NO | 11.2 | ppmvd

Samples for this load:
----------------------------------------
Sample Number | Sample Type
----------------------------------------
2557-1162-1201 | Honeycomb

Load ID: 320, LRF: LR-24-00177, Condition: Ferguson (LCRA)
--------------------------------------------------------------------------------
Parameter | Value | Units
----------------------------------------
NH3:NOx Molar Ratio | 1.467 | ppmvd
NO | 11.2 | ppmvd

Samples for this load:
----------------------------------------
Sample Number | Sample Type
----------------------------------------
2557-1162-1236 | Honeycomb

Load ID: 319, LRF: LR-24-00176, Condition: Casco Bay PN234
--------------------------------------------------------------------------------
Parameter | Value | Units
----------------------------------------
NH3:NOx Molar Ratio | 1.47 | ppmvd
NO | 18.3 | ppmvd

Samples for this load:
----------------------------------------
Sample Number | Sample Type
----------------------------------------
1120X-5234-0483 | Honeycomb

Load ID: 318, LRF: LR-24-00176, Condition: Casco Bay PN234
--------------------------------------------------------------------------------
Parameter | Value | Units
----------------------------------------
NH3:NOx Molar Ratio | 1.47 | ppmvd
NO | 18.3 | ppmvd

Samples for this load:
----------------------------------------
Sample Number | Sample Type
----------------------------------------
1120X-5234-0477 | Honeycomb

Load ID: 317, LRF: LR-24-00175, Condition: Prequal CO Oxidation
--------------------------------------------------------------------------------
Parameter | Value | Units
----------------------------------------
NH3:NOx Molar Ratio | 1.1 | ppmvd
C3H6 | 1.37 | ppmvd
C3H8 | 1.37 | ppmvd
NO | 22.8 | ppmvd
CO | 22.82 | ppmvd
NH3:NOx Molar Ratio | 1.1 | ppmvd
C3H6 | 10.0 | ppmvd
C3H8 | 10.0 | ppmvd
NO | 21.1 | ppmvd
CO | 21.1 | ppmvd

Samples for this load:
----------------------------------------
Sample Number | Sample Type
----------------------------------------
4682-0101-0725 | Honeycomb

Load ID: 316, LRF: LR-24-00174, Condition: 2827 Waterford
--------------------------------------------------------------------------------
Parameter | Value | Units
----------------------------------------
NH3:NOx Molar Ratio | 1.124 | ppmvd
NO | 25.0 | ppmvd
NH3:NOx Molar Ratio | 1.22 | ppmvd
NO | 11.3 | ppmvd

Samples for this load:
----------------------------------------
Sample Number | Sample Type
----------------------------------------
WATR-U1-1-18-1024 | Honeycomb

Load ID: 314, LRF: LR-24-00174, Condition: 2827 Waterford NEW per customer
--------------------------------------------------------------------------------
Parameter | Value | Units
----------------------------------------
NH3:NOx Molar Ratio | 1.22 | ppmvd
NO | 11.3 | ppmvd

Samples for this load:
----------------------------------------
Sample Number | Sample Type
----------------------------------------
WATR-U3-3-18-1024 | Honeycomb

Load ID: 313, LRF: LR-24-00174, Condition: 2827 Waterford NEW per customer
--------------------------------------------------------------------------------
Parameter | Value | Units
----------------------------------------
NH3:NOx Molar Ratio | 1.22 | ppmvd
NO | 11.3 | ppmvd

Samples for this load:
----------------------------------------
Sample Number | Sample Type
----------------------------------------
WATR-U2-2-18-1024 | Honeycomb

Load ID: 305, LRF: LR-24-00173, Condition: None
--------------------------------------------------------------------------------
No detailed parameters found

Samples for this load:
----------------------------------------
Sample Number | Sample Type
----------------------------------------
4157-0101-7827 | Honeycomb

Load ID: 304, LRF: LR-24-00172, Condition: Torrance 30F2
--------------------------------------------------------------------------------
Parameter | Value | Units
----------------------------------------
NH3:NOx Molar Ratio | 1.216 | ppmvd
NO | 30.98 | ppmvd

Samples for this load:
----------------------------------------
Sample Number | Sample Type
----------------------------------------
TORR-30F2-1-17-1024 | Honeycomb

Load ID: 303, LRF: LR-24-00171, Condition: Wood River HP-2
--------------------------------------------------------------------------------
Parameter | Value | Units
----------------------------------------
NH3:NOx Molar Ratio | 1.07 | ppmvd
NO | 31.24 | ppmvd

Samples for this load:
----------------------------------------
Sample Number | Sample Type
----------------------------------------
4458-0101-0973 | Honeycomb

Load ID: 302, LRF: LR-24-00170, Condition: Deer Creek 2344
--------------------------------------------------------------------------------
Parameter | Value | Units
----------------------------------------
NH3:NOx Molar Ratio | 1.206 | ppmvd
NO | 13.7 | ppmvd

Samples for this load:
----------------------------------------
Sample Number | Sample Type
----------------------------------------
2344-1046-1469 | Honeycomb

Load ID: 301, LRF: LR-24-00169, Condition: Channel 3 2576 DeNOx
--------------------------------------------------------------------------------
Parameter | Value | Units
----------------------------------------
NH3:NOx Molar Ratio | 1.2 | ppmvd
NO | 30.05 | ppmvd

Samples for this load:
----------------------------------------
Sample Number | Sample Type
----------------------------------------
2576-1002-0738 | Honeycomb

Load ID: 300, LRF: LR-24-00168, Condition: 2782 GREC
--------------------------------------------------------------------------------
Parameter | Value | Units
----------------------------------------
NH3:NOx Molar Ratio | 0.827 | ppmvd
NO | 38.7 | ppmvd

Samples for this load:
----------------------------------------
Sample Number | Sample Type
----------------------------------------
GREC-U3-1-10-1024 | Honeycomb

Load ID: 299, LRF: LR-24-00167, Condition: 4126 Cherry Point
--------------------------------------------------------------------------------
Parameter | Value | Units
----------------------------------------
NH3:NOx Molar Ratio | 0.956 | ppmvd
NO | 89.9 | ppmvd

Samples for this load:
----------------------------------------
Sample Number | Sample Type
----------------------------------------
4126-0101-1136 | Honeycomb

Load ID: 298, LRF: LR-24-00167, Condition: 4126 Cherry Point
--------------------------------------------------------------------------------
Parameter | Value | Units
----------------------------------------
NH3:NOx Molar Ratio | 0.956 | ppmvd
NO | 89.9 | ppmvd

Samples for this load:
----------------------------------------
Sample Number | Sample Type
----------------------------------------
4126-0101-1126 | Honeycomb

Load ID: 297, LRF: LR-24-00165, Condition: Westmoreland 2936
--------------------------------------------------------------------------------
Parameter | Value | Units
----------------------------------------
NH3:NOx Molar Ratio | 1.144 | ppmvd
NO | 39.6 | ppmvd

Samples for this load:
----------------------------------------
Sample Number | Sample Type
----------------------------------------
2936-0101-4267 | Honeycomb

Load ID: 296, LRF: LR-24-00164, Condition: Westmoreland 2936
--------------------------------------------------------------------------------
Parameter | Value | Units
----------------------------------------
NH3:NOx Molar Ratio | 1.144 | ppmvd
NO | 39.6 | ppmvd

Samples for this load:
----------------------------------------
Sample Number | Sample Type
----------------------------------------
2936-0101-4268 | Honeycomb

Load ID: 295, LRF: LR-24-00163, Condition: Cove Point Aux Boiler 5A&B921
--------------------------------------------------------------------------------
Parameter | Value | Units
----------------------------------------
NH3:NOx Molar Ratio | 1.056 | ppmvd
CO | 30.0 | ppmvd
NO | 50.0 | ppmvd

Samples for this load:
----------------------------------------
Sample Number | Sample Type
----------------------------------------
COVE-7B-L1-AUX-27-0924 | Corrugated
COVE-7B-L2-AUX-27-0924 | Corrugated

Load ID: 294, LRF: LR-24-00162, Condition: Midtown Thermal DCO 2458
--------------------------------------------------------------------------------
Parameter | Value | Units
----------------------------------------
NH3:NOx Molar Ratio | 0.662 | ppmvd
NO | 74.3 | ppmvd

Samples for this load:
----------------------------------------
Sample Number | Sample Type
----------------------------------------
2458-1068-0160 | Honeycomb

Load ID: 293, LRF: LR-24-00161, Condition: Chocolate Bayou 4917
--------------------------------------------------------------------------------
Parameter | Value | Units
----------------------------------------
NH3:NOx Molar Ratio | 1.013 | ppmvd
NO | 70.0 | ppmvd

Samples for this load:
----------------------------------------
Sample Number | Sample Type
----------------------------------------
INEO-D108-1-08-1024 | Honeycomb

Load ID: 292, LRF: LR-24-00160, Condition: Baytown WHB 71
--------------------------------------------------------------------------------
Parameter | Value | Units
----------------------------------------
NH3:NOx Molar Ratio | 0.997 | ppmvd
NO | 80.0 | ppmvd

Samples for this load:
----------------------------------------
Sample Number | Sample Type
----------------------------------------
9270-1556-0322 | Honeycomb

Load ID: 291, LRF: LR-24-00158, Condition: Edwardsport IGCC - OEM test conditions
--------------------------------------------------------------------------------
Parameter | Value | Units
----------------------------------------
NH3:NOx Molar Ratio | 0.9999 | ppmvd
NO | 32.4 | ppmvd
NH3:NOx Molar Ratio | 0.847 | ppmvd
NO | 53.5 | ppmvd

Samples for this load:
----------------------------------------
Sample Number | Sample Type
----------------------------------------
EDPT-U2-1-09-1024 | Corrugated

Load ID: 290, LRF: LR-24-00156, Condition: Cove Point 7A&B CO Catalyst
--------------------------------------------------------------------------------
Parameter | Value | Units
----------------------------------------
CO | 100.0 | ppmvd
Temperature | 426.7 | °C

Samples for this load:
----------------------------------------
Sample Number | Sample Type
----------------------------------------
COVE-7B-CO-27-0924 | Plate

Load ID: 285, LRF: LR-24-00151, Condition: Cove Point 7A&B CO Catalyst
--------------------------------------------------------------------------------
Parameter | Value | Units
----------------------------------------
CO | 100.0 | ppmvd
Temperature | 426.7 | °C

Samples for this load:
----------------------------------------
Sample Number | Sample Type
----------------------------------------
COVE-7A-CO-27-0924 | Plate

Load ID: 289, LRF: LR-24-00155, Condition: York 1, 2 and 3
--------------------------------------------------------------------------------
Parameter | Value | Units
----------------------------------------
NH3:NOx Molar Ratio | 0.975 | ppmvd
NO | 51.6 | ppmvd

Samples for this load:
----------------------------------------
Sample Number | Sample Type
----------------------------------------
4219-0101-5433 | Honeycomb

Load ID: 288, LRF: LR-24-00154, Condition: Cove Point 7A&B 4842
--------------------------------------------------------------------------------
Parameter | Value | Units
----------------------------------------
